Review,FACILITIES#CLEANLINESS,FACILITIES#COMFORT,FACILITIES#DESIGN&FEATURES,FACILITIES#GENERAL,FACILITIES#MISCELLANEOUS,FACILITIES#PRICES,FACILITIES#QUALITY,FOOD&DRINKS#MISCELLANEOUS,FOOD&DRINKS#PRICES,FOOD&DRINKS#QUALITY,FOOD&DRINKS#STYLE&OPTIONS,HOTEL#CLEANLINESS,HOTEL#COMFORT,HOTEL#DESIGN&FEATURES,HOTEL#GENERAL,HOTEL#MISCELLANEOUS,HOTEL#PRICES,HOTEL#QUALITY,LOCATION#GENERAL,ROOMS#CLEANLINESS,ROOMS#COMFORT,ROOMS#DESIGN&FEATURES,ROOMS#GENERAL,ROOMS#MISCELLANEOUS,ROOMS#PRICES,ROOMS#QUALITY,ROOM_AMENITIES#CLEANLINESS,ROOM_AMENITIES#COMFORT,ROOM_AMENITIES#DESIGN&FEATURES,ROOM_AMENITIES#GENERAL,ROOM_AMENITIES#MISCELLANEOUS,ROOM_AMENITIES#PRICES,ROOM_AMENITIES#QUALITY,SERVICE#GENERAL
Giá cả hợp lý so với dịch vụ resort.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Theo cảm nhận khách quan của riêng bản thân tôi sau thời gian nghỉ ngơi lại Cần Giờ Resort thì mọi thứ cũng được.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cần Giờ Resort có diện tích khuôn viên rộng rãi, không gian sạch sẽ nên thời điểm lưu trú lại nơi này tôi cảm thấy thoải mái.",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phòng ốc sạch sẽ nhưng mà khuôn viên với hồ bơi chưa được sạch lắm.,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nếu resort chú trọng vấn đề vệ sinh này nữa thì hay hơn.,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cần Giờ Resort là địa điểm mà tôi đã quyết định chọn lựa để dừng chân cũng như nghỉ ngơi lại trong chuyến đi vừa rồi.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Theo cá nhân tôi đánh giá thì dịch vụ ở Cần Giờ Resort này cũng bình thường, không có gì quá tốt, không có gì quá nổi bật nhưng cũng không có gì phàn nàn.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"Phòng thì nhìn chung cũng sạch, đạt tiêu chuẩn, tiện nghi cơ bản có đầy đủ.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Nhân viên lịch sự, làm việc ok.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Về phòng ốc hay thái độ phục vụ của nhân viên ở khách sạn thì ok.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Chỉ có điều bữa sáng tại khách sạn khá ít món nên không có nhiều sự lựa chọn cho tôi lắm.,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cách làm việc của nhân viên cũng nhanh chóng, lịch sự.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Như nhiều ý kiến đánh giá, chia sẻ, thì tôi cũng đồng ý với đa số ý kiến rằng phòng ốc ở Cần Giờ Resort khá cũ, khá xuống cấp, nhưng bù lại thì vệ sinh cũng sạch sẽ, tiện nghi đầy đủ và tương xứng với giá cả.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"Không đúng với tiêu chuẩn là resort mà chỉ là khách sạn thôi vì phòng tôi ở thì máy lạnh hư, trong phòng có mùi không dễ chịu, drap giường bẩn không sạch sẽ.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
Vì như vậy nên tôi thấy không tương xứng với giá tiền tôi bỏ ra.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dịch vụ ở Cần Giờ Resort này cũng ok, có điều wifi hơi yếu, tôi thấy hơi bất tiện về điều này, còn các dịch vụ còn lại đều ổn.",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Như phòng ở thì tôi thấy được vệ sinh sạch sẽ, phòng như vậy, đối với tôi là đạt tiêu chuẩn.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nhân viên ở đây luôn vui vẻ, thân thiện.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Wifi bị hư, không sử dụng được. Hệ thống Lước thì yếu.",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Ở đây được cái vị trí ok.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lần này, tôi chưa hài lòng khi ở đây.",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phòng ốc ok, tiện nghi trang bị đầy đủ.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"Không những vậy không gian cũng thoáng mát, rộng rãi.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nhân viên phục vụ thì niềm nở, thân thiện.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Lần sau có đi đâu tôi sẽ ủng hộ.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Buổi tôi khi con tôi đói gọi 1 dĩa cơm dương châu giá 115.000đ nhưng chỉ có Tí xíu.,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vừa qua, tôi có nghỉ tại Cần Giờ resort và tôi thấy ở đây khá nhiều muỗi, nên nghỉ ngơi khá bất tiện, các dịch vụ còn lại thì ok, phòng cũng khá sạch sẽ, đạt tiêu chuẩn, Cách làm việc của nhân viên cũng nhanh chóng và nhiệt tình.",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Cảnh quang xung quanh rộng rãi, thoáng mát.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vừa qua, tôi có nghỉ tại Cần Giờ Resort và tôi thấy dịch vụ ở đây cũng bình thường, không có gì quá tốt, không có gì ấn tượng nhưng cũng không có gì phàn nàn, dịch vụ khá ổn, đạt tiêu chuẩn và tương xứng với giá cả, vì giá không cao nên cũng không đòi hỏi gì nhiều.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Phòng ốc thì tôi cũng không có phàn nàn gì.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mặc dù chúng tôi không báo với quản lý nhưng khi nhân viên họ dọn bàn thì cũng nhìn thấy nhưng không có phản ứng gì cả.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Đánh giá của tôi về Cần Giờ Resort tương đối tốt.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phòng ốc được trang bị đầy đủ tiện nghi, vệ sinh sạch sẽ, nhân viên khách sạn vui vẻ nhiệt tình và tôi cảm thấy hài lòng khi chọn dịch vụ tại resort này.",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Tôi sẽ chọn nơi đây làm nơi nghỉ dưỡng khi có dịp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TỪ view, cảnh, phục vụ cũng như phòng ốc đều ok hết.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Cảm nhận của tôi về khách sạn Cần Giờ này là tốt và không có vấn đề gì khiến tôi phàn nàn cả.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phòng ốc được trang bị đầy đủ tiện nghi, vệ sinh sạch sẽ, nhân viên thân thiện, nhiệt tình.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Vị trí khá gần thành phố thì đây cũng là nơi khá hay để có chuyến nghỉ dưỡng cuối tuần.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Theo tôi đây là resort đẹp nhất trong khu vực này đấy.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Không gian tại đây rộng rãi, mát mẻ và tôi cảm thấy thật sự được thư giản khi nghỉ lại đây.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mặc dù chỉ trải nghiệm dịch vụ của Cần Giờ Resort trong khoảng thời gian ngắn nhưng đủ làm tôi cảm thấy khá ưng ý vì thái độ phục vụ nhiệt tình và vui vẻ cùng với chất lượng phòng tốt, rộng rãi và sạch sẽ.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
Phòng đầy đủ tiện nghi và các vật dụng cơ bản.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Tuy nhiên vệ sinh phòng chưa được, nhìn không sạch sẽ.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tôi đã có một trải nghiệm tương đối tốt tại Cần Giờ resort trong dịp lễ vừa qua.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cách làm việc của nhân viên ở đây cũng ok, lịch sự, vui vẻ.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Cảnh quang xung quanh đẹp, giá cả hợp lý, tôi hài lòng khi nghỉ tại đây.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Resort yên tĩnh, tôi nghỉ ngơi tương đối thoải mái.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tôi hoàn toàn hài lòng khi nghỉ ngơi tại đây.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cần Giờ Resort có dịch vụ khá tốt, phòng ở khá sạch sẽ và đầy đủ tiện nghi, cảnh quang xung quanh khá đẹp và thoáng mát.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Tôi có một vài đánh giá về Cần Giờ Resort là :,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nhân viên tại resort khá ok.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Nhà vê sinh không có nước nóng và tắm khá lạnh nhưng cũng không phản hồi lại với nhân viên vì tôi không thấy có hệ thống nước nóng trong phòng. 3.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Ngày tôi ở lại resort thì bữa sáng chỉ có hai món nhưng họ nấu cũng khá ngon.,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Các bữa khác thì thực đơn cũng khá phong phú và có nhiều sự lựa chọn cho khách hàng. 5.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Khuôn viên resort cũng có vườn và tôi có thấy nhân viên họ chăm sóc nhưng dường như cây cối không được tươi xanh lắm.,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vừa qua tôi có nghỉ dưỡng tại resort Cần Giờ, theo tôi thì dịch vụ tại đây cũng ổn.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"Tôi cũng khá ưng ý về chất lượng phòng ốc, đầy đủ tiện nghi mà lại đủ các thiết bị cần thiết nên rất tiện.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Nhìn chung là không có gì phàn nàn.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trong chuyến đi vừa qua thì tôi có đặt phòng tại Cần Giờ Resort thông qua hệ thống của công ty mytour.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tôi cảm thấy hài lòng khi ở tại resort này.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nhưng nhìn chung thì dịch vụ ở đây khá ổn, phòng ốc cũng khá sạch sẽ và đầy đủ tiện nghi.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"Nhân viên thì lịch sự, ăn sáng cũng ổn.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Phòng ốc ở đây khá tốt, đạt tiêu chuẩn, mọi thứ đều ok.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Giá cả khi đặt qua mytour như vậy thì tôi thấy cũng hợp lý, cảm ơn mytour đã hỗ trợ tôi đặt phòng nhanh chóng.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Biển không tắm được,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Giá cả đắt quá, nấu không ngon.",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vệ sinh toilet bẩn, bồn cầu dơ.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"Dịch vụ ở Cần Giờ Resort này tôi thấy khá ổn, phòng ốc ở đây cũng khá sạch sẽ, cảnh quang xung quanh thoáng mát, nhân viên vui vẻ, lịch sự chào hỏi khách.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tôi thấy dịch vụ như vậy là được, tương xứng với giá cả, tôi hài lòng khi sử dụng dịch vụ ở đây.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Vừa qua thì tôi có đặt phòng tại Cần Giờ Resort thông qua hệ thống của công ty mytour.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tôi thấy phòng ốc ở đây khá nhiều muỗi.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"An ninh tốt, chất lượng phòng ốc ok, giá cả cũng hợp lý nhìn chung là ổn.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Theo ý kiến khách quan của tôi thì tôi cảm thấy khá hài lòng về Cần Giờ Resort khi có ở lại đây trong chuyến đi vừa qua.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tôi có nghỉ tại Cần Giờ Resort và tôi thấy dịch vụ phòng ốc ở đây thì ok, vệ sinh sạch sẽ, gọn gàng, phòng ở cũng thoải mái, nhân viên thì cũng lịch sự và vui vẻ với khách, ăn uống cũng khá ngon, tuy nhiên, ở đây có điều tôi chưa hài lòng lắm đó là resort có nhiều muỗi và giá cả khi ăn trong nhà hàng thì khá cao so với mặt bằng chung, đi ăn ở ngoài có thể bị tình giá cao vì mình không phải khách địa phương, nhưng tôi thấy cũng rẻ hơn so với ăn trong nhà hàng, cảnh quang xung quanh thì ok, giá cả tương xứng với dịch vụ của resort.",0,0,0,0,0,0,0,0,0,2,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Nhân viên tiếp tân khi tôi mới đến thì không được vui vẻ lắm nhưng khi về thì khá vui vẻ.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bữa sáng tại đây thì tốt.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mặt khác, nhân viên phục vụ cũng rất nhiệt tình, vui vẻ.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tuy nhiên, dịch vụ tại đây chưa được đa dạng lắm nên tôi cảm thấy hơi buồn.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"Còn về phòng ở thì tốt, vừa rộng lại vừa sạch.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Vừa qua thì tôi có đặt phòng tại Cần Giờ Resort cho chuyến đi của mình và tôi có một vài đánh giá về resort như sau :,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Do cũng ngại nên tôi cũng không phản ánh với nhân viên của resort.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Lần sau resort nên chuẩn bị sẵn màn tại các phòng thì sẽ thuận tiện cho khách hàng hơn.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Resort mùa này khá vắng khách nên bữa ăn sáng ít món.,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bữa ăn sáng thì đa dạng và phong phú, các món ăn tương đối phù hợp khẩu vị với tôi.",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tuy nhiên tôi thấy cơ sở hạ tầng, đặc biệt là vấn đề cách âm thì chưa được tốt lắm.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Với lại tôi cảm thấy nước trong hồ bơi không được sạch sẽ nên tôi cũng không sử dụng hồ bơi.,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vừa rồi, tôi có lựa chọn resort Cần Giờ làm địa điểm dừng chân cũng như nghỉ ngơi cho mình.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tôi thấy mọi thứ ở đây từ chất lượng phòng ốc, chất lượng bữa ăn sáng và cả cung cách phục vụ của nhân viên đều tốt cả.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Vừa rồi tôi có nghỉ ngơi tại resort Cần Giờ.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diện tích căn phòng mà tôi ở khá là rộng rãi.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Bữa sáng thì phong phú, phù hợp khẩu vị.",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ngoài 1 trục trặc nhỏ đó thì không có vấn đề gì để tôi phàn nàn cả.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phòng ốc rộng rãi tạo cho tôi cảm giác thoải mái khi ở.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Tôi có chuyến du lịch đến Cần Giờ và thấy dịch vụ ở đây đáp ứng được tất cả nhu cầu của Tôi.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chúng Tôi có chuyến đi về Cần Giờ với bạn bè và đã chọn dịch vụ khách sạn này để nghỉ ngơi.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phòng sạch sẽ, tiện nghi đầy đủ, nhân viên phục vụ rất chu đáo tận tình.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"Đây là khách sạn tốt nhất ở khu vực này, có nhiều dịch vụ đính kèm như hồ bơi, karaok, massage cá.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nhân viên vui vẻ, nhiệt tình khi giao tiếp với khách.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Phòng ốc ở đây cũng khá sạch sẽ, đầy đủ tiện nghi.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cần Giờ Resort có dịch vụ khá tốt.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Nhân viên cũng rất lịch sự và thân thiện.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Cảnh quang xung quanh của resort cũng đẹp, thoáng mát.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nhìn chung thì căn phòng mà tôi ở tại Cần Giờ Resort cũng khá thoải mái, sạch sẽ.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bữa sáng không được hợp khẩu vị với tôi lắm.,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vị trí của resort thì khá thuận tiện cho chuyến đi chơi của tôi.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tôi cảm thấy rất hài lòng về chất lượng và dịch vụ của Cần Giờ Resort khi vừa qua tôi có chuyến đi đến Cần Giờ và lưu trú tại đây.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Vệ sinh phòng ốc sạch sẽ, diện tích phòng rộng.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bữa ăn sáng cũng khá đa dạng và hợp khẩu vị với chúng tôi.,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
So với mức giá thì chất lượng dịch vụ như vậy tương xứng rồi.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Dịch vụ ở đây ổn.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Nhân viên cũng lịch sự, chu đáo hỗ trợ khách.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Trong chuyến đi nghỉ dưỡng vừa qua thì tôi có đặt phòng tại Cần Giờ Resort thông qua hệ thống của mytour.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tôi có đặt 2 phòng thì đều nằm ở tầng trệt và không được cách âm tốt nên khá ồn ào.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
